Point ID,arc_length,div(phi),magR,momentError_0,momentError_1,momentError_2,momentError_Magnitude,nut,nuTilda,p,Points_0,Points_1,Points_2,Points_Magnitude,turbulenceProperties:devReff_0,turbulenceProperties:devReff_1,turbulenceProperties:devReff_2,turbulenceProperties:devReff_3,turbulenceProperties:devReff_4,turbulenceProperties:devReff_5,turbulenceProperties:devReff_Magnitude,turbulenceProperties:epsilon,turbulenceProperties:I,turbulenceProperties:k,turbulenceProperties:L,turbulenceProperties:nuEff,turbulenceProperties:nut,turbulenceProperties:R_0,turbulenceProperties:R_1,turbulenceProperties:R_2,turbulenceProperties:R_3,turbulenceProperties:R_4,turbulenceProperties:R_5,turbulenceProperties:R_Magnitude,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
352,0.04928,-0.000118543,1.45121e-05,-8.84817e-06,4.6082e-05,-0.000160527,0.000167245,4.05357e-06,3.5741e-05,-0.160006,0,-0.02072,1,1.00021,1.56599e-06,1.54271e-06,-3.10869e-06,-1.42147e-09,1.375e-06,-9.14491e-09,4.04808e-06,1.19291e-07,0.00252141,1.25216e-05,0.0610523,1.40536e-05,4.05357e-06,8.79941e-06,8.79272e-06,7.45109e-06,-4.24879e-10,3.89504e-07,-2.6449e-09,1.45056e-05,-1.91381e-06,0.00114232,1.14585,1.14585,1
353,0.04942,-0.00011876,1.45069e-05,-9.11461e-06,4.53041e-05,-0.000160514,0.000167034,4.06208e-06,3.57616e-05,-0.160006,0,-0.02058,1,1.00021,1.56686e-06,1.54368e-06,-3.11054e-06,-1.44121e-09,1.36586e-06,-9.13063e-09,4.04711e-06,1.19209e-07,0.00252098,1.25171e-05,0.0610613,1.40621e-05,4.06208e-06,8.79729e-06,8.79063e-06,7.44618e-06,-4.31001e-10,3.87453e-07,-2.64462e-09,1.45005e-05,-1.90355e-06,0.0011347,1.14584,1.14584,1
354,0.04956,-0.000118976,1.45017e-05,-9.38105e-06,4.45262e-05,-0.000160501,0.000166827,4.07058e-06,3.57822e-05,-0.160006,0,-0.02044,1,1.00021,1.56773e-06,1.54465e-06,-3.11238e-06,-1.46095e-09,1.35671e-06,-9.11635e-09,4.04615e-06,1.19126e-07,0.00252055,1.25125e-05,0.0610703,1.40706e-05,4.07058e-06,8.79517e-06,8.78853e-06,7.44126e-06,-4.37124e-10,3.85402e-07,-2.64435e-09,1.44953e-05,-1.8933e-06,0.00112709,1.14583,1.14583,1
355,0.0497,-0.000119192,1.44965e-05,-9.64749e-06,4.37483e-05,-0.000160488,0.000166624,4.07909e-06,3.58027e-05,-0.160006,0,-0.0203,1,1.00021,1.5686e-06,1.54562e-06,-3.11422e-06,-1.48069e-09,1.34757e-06,-9.10207e-09,4.04522e-06,1.19043e-07,0.00252012,1.25079e-05,0.0610793,1.40791e-05,4.07909e-06,8.79305e-06,8.78643e-06,7.43635e-06,-4.43246e-10,3.83351e-07,-2.64407e-09,1.44902e-05,-1.88305e-06,0.00111947,1.14581,1.14581,1
356,0.04984,-0.000119408,1.44914e-05,-9.91392e-06,4.29704e-05,-0.000160475,0.000166424,4.0876e-06,3.58233e-05,-0.160006,0,-0.02016,1,1.0002,1.56947e-06,1.54659e-06,-3.11606e-06,-1.50043e-09,1.33842e-06,-9.0878e-09,4.04431e-06,1.18961e-07,0.00251969,1.25034e-05,0.0610883,1.40876e-05,4.0876e-06,8.79093e-06,8.78434e-06,7.43144e-06,-4.49369e-10,3.813e-07,-2.64379e-09,1.44851e-05,-1.87279e-06,0.00111186,1.1458,1.1458,1
357,0.04998,-0.000119625,1.44862e-05,-1.01804e-05,4.21925e-05,-0.000160462,0.000166229,4.0961e-06,3.58439e-05,-0.160006,0,-0.02002,1,1.0002,1.57034e-06,1.54756e-06,-3.1179e-06,-1.52016e-09,1.32928e-06,-9.07352e-09,4.04342e-06,1.18878e-07,0.00251926,1.24988e-05,0.0610973,1.40961e-05,4.0961e-06,8.78881e-06,8.78224e-06,7.42652e-06,-4.55492e-10,3.79249e-07,-2.64351e-09,1.44799e-05,-1.86254e-06,0.00110424,1.14579,1.14579,1
358,0.05012,-0.000119841,1.4481e-05,-1.04468e-05,4.14146e-05,-0.000160449,0.000166037,4.10461e-06,3.58645e-05,-0.160006,0,-0.01988,1,1.0002,1.57122e-06,1.54853e-06,-3.11974e-06,-1.5399e-09,1.32014e-06,-9.05924e-09,4.04256e-06,1.18796e-07,0.00251883,1.24942e-05,0.0611063,1.41046e-05,4.10461e-06,8.78669e-06,8.78015e-06,7.42161e-06,-4.61614e-10,3.77198e-07,-2.64324e-09,1.44748e-05,-1.85228e-06,0.00109663,1.14577,1.14577,1
359,0.05026,-0.000120057,1.44758e-05,-1.07132e-05,4.06366e-05,-0.000160436,0.000165849,4.11312e-06,3.58851e-05,-0.160006,0,-0.01974,1,1.00019,1.57209e-06,1.5495e-06,-3.12158e-06,-1.55964e-09,1.31099e-06,-9.04496e-09,4.04171e-06,1.18713e-07,0.0025184,1.24897e-05,0.0611153,1.41131e-05,4.11312e-06,8.78457e-06,8.77805e-06,7.4167e-06,-4.67737e-10,3.75147e-07,-2.64296e-09,1.44697e-05,-1.84203e-06,0.00108901,1.14576,1.14576,1
360,0.0504,-0.000120273,1.44706e-05,-1.09797e-05,3.98587e-05,-0.000160423,0.000165665,4.12162e-06,3.59057e-05,-0.160006,0,-0.0196,1,1.00019,1.57296e-06,1.55047e-06,-3.12342e-06,-1.57938e-09,1.30185e-06,-9.03068e-09,4.04089e-06,1.1863e-07,0.00251797,1.24851e-05,0.0611243,1.41216e-05,4.12162e-06,8.78245e-06,8.77595e-06,7.41178e-06,-4.7386e-10,3.73097e-07,-2.64268e-09,1.44645e-05,-1.83177e-06,0.00108139,1.14575,1.14575,1
361,0.05054,-0.00012049,1.44654e-05,-1.12461e-05,3.90808e-05,-0.00016041,0.000165485,4.13013e-06,3.59262e-05,-0.160006,0,-0.01946,1,1.00019,1.57383e-06,1.55143e-06,-3.12526e-06,-1.59912e-09,1.2927e-06,-9.0164e-09,4.04009e-06,1.18548e-07,0.00251754,1.24805e-05,0.0611333,1.41301e-05,4.13013e-06,8.78033e-06,8.77386e-06,7.40687e-06,-4.79982e-10,3.71046e-07,-2.6424e-09,1.44594e-05,-1.82152e-06,0.00107378,1.14573,1.14573,1
362,0.05068,-0.000120706,1.44603e-05,-1.15126e-05,3.83029e-05,-0.000160397,0.000165309,4.13864e-06,3.59468e-05,-0.160006,0,-0.01932,1,1.00019,1.5747e-06,1.5524e-06,-3.1271e-06,-1.61885e-09,1.28356e-06,-9.00212e-09,4.03931e-06,1.18465e-07,0.00251711,1.2476e-05,0.0611423,1.41386e-05,4.13864e-06,8.77821e-06,8.77176e-06,7.40196e-06,-4.86105e-10,3.68995e-07,-2.64213e-09,1.44543e-05,-1.81126e-06,0.00106616,1.14572,1.14572,1
363,0.05082,-0.000120922,1.44551e-05,-1.1779e-05,3.7525e-05,-0.000160384,0.000165136,4.14714e-06,3.59674e-05,-0.160006,0,-0.01918,1,1.00018,1.57557e-06,1.55337e-06,-3.12894e-06,-1.63859e-09,1.27441e-06,-8.98784e-09,4.03855e-06,1.18382e-07,0.00251668,1.24714e-05,0.0611513,1.41471e-05,4.14714e-06,8.77609e-06,8.76967e-06,7.39705e-06,-4.92227e-10,3.66944e-07,-2.64185e-09,1.44491e-05,-1.80101e-06,0.00105855,1.14571,1.14571,1
364,0.05096,-0.000121138,1.44499e-05,-1.20454e-05,3.67471e-05,-0.000160371,0.000164968,4.15565e-06,3.5988e-05,-0.160006,0,-0.01904,1,1.00018,1.57644e-06,1.55434e-06,-3.13078e-06,-1.65833e-09,1.26527e-06,-8.97356e-09,4.03781e-06,1.183e-07,0.00251624,1.24668e-05,0.0611603,1.41556e-05,4.15565e-06,8.77397e-06,8.76757e-06,7.39213e-06,-4.9835e-10,3.64893e-07,-2.64157e-09,1.4444e-05,-1.79075e-06,0.00105093,1.14569,1.1457,1
365,0.0511,-0.000121355,1.44447e-05,-1.23119e-05,3.59692e-05,-0.000160358,0.000164803,4.16416e-06,3.60086e-05,-0.160006,0,-0.0189,1,1.00018,1.57731e-06,1.55531e-06,-3.13262e-06,-1.67807e-09,1.25612e-06,-8.95928e-09,4.0371e-06,1.18217e-07,0.00251581,1.24623e-05,0.0611693,1.41641e-05,4.16416e-06,8.77185e-06,8.76547e-06,7.38722e-06,-5.04473e-10,3.62842e-07,-2.64129e-09,1.44389e-05,-1.7805e-06,0.00104332,1.14568,1.14568,1
366,0.05124,-0.000121571,1.44395e-05,-1.25783e-05,3.51913e-05,-0.000160345,0.000164643,4.17266e-06,3.60291e-05,-0.160006,0,-0.01876,1,1.00018,1.57819e-06,1.55628e-06,-3.13446e-06,-1.69781e-09,1.24698e-06,-8.945e-09,4.03641e-06,1.18134e-07,0.00251538,1.24577e-05,0.0611783,1.41727e-05,4.17266e-06,8.76974e-06,8.76338e-06,7.38231e-06,-5.10595e-10,3.60791e-07,-2.64102e-09,1.44338e-05,-1.77025e-06,0.0010357,1.14567,1.14567,1
367,0.05138,-0.000121787,1.44344e-05,-1.28447e-05,3.44134e-05,-0.000160332,0.000164486,4.18117e-06,3.60497e-05,-0.160006,0,-0.01862,1,1.00017,1.57906e-06,1.55725e-06,-3.1363e-06,-1.71754e-09,1.23783e-06,-8.93073e-09,4.03574e-06,1.18052e-07,0.00251495,1.24532e-05,0.0611873,1.41812e-05,4.18117e-06,8.76762e-06,8.76128e-06,7.37739e-06,-5.16718e-10,3.5874e-07,-2.64074e-09,1.44286e-05,-1.75999e-06,0.00102809,1.14566,1.14566,1
368,0.05152,-0.000122003,1.44292e-05,-1.31112e-05,3.36355e-05,-0.000160319,0.000164334,4.18967e-06,3.60703e-05,-0.160006,0,-0.01848,1,1.00017,1.57993e-06,1.55822e-06,-3.13814e-06,-1.73728e-09,1.22869e-06,-8.91645e-09,4.03509e-06,1.17969e-07,0.00251452,1.24486e-05,0.0611963,1.41897e-05,4.18967e-06,8.7655e-06,8.75919e-06,7.37248e-06,-5.2284e-10,3.56689e-07,-2.64046e-09,1.44235e-05,-1.74974e-06,0.00102047,1.14564,1.14564,1
369,0.05166,-0.00012222,1.4424e-05,-1.33776e-05,3.28576e-05,-0.000160306,0.000164185,4.19818e-06,3.60909e-05,-0.160005,0,-0.01834,1,1.00017,1.5808e-06,1.55919e-06,-3.13999e-06,-1.75702e-09,1.21955e-06,-8.90217e-09,4.03446e-06,1.17887e-07,0.00251409,1.2444e-05,0.0612052,1.41982e-05,4.19818e-06,8.76338e-06,8.75709e-06,7.36757e-06,-5.28963e-10,3.54638e-07,-2.64018e-09,1.44184e-05,-1.73948e-06,0.00101285,1.14563,1.14563,1
370,0.0518,-0.000122436,1.44188e-05,-1.36441e-05,3.20797e-05,-0.000160293,0.00016404,4.20669e-06,3.61115e-05,-0.160005,0,-0.0182,1,1.00017,1.58167e-06,1.56016e-06,-3.14183e-06,-1.77676e-09,1.2104e-06,-8.88789e-09,4.03386e-06,1.17804e-07,0.00251366,1.24395e-05,0.0612142,1.42067e-05,4.20669e-06,8.76126e-06,8.75499e-06,7.36265e-06,-5.35085e-10,3.52587e-07,-2.63991e-09,1.44133e-05,-1.72923e-06,0.00100524,1.14562,1.14562,1
371,0.05194,-0.000122652,1.44136e-05,-1.39105e-05,3.13018e-05,-0.00016028,0.0001639,4.21519e-06,3.6132e-05,-0.160005,0,-0.01806,1,1.00016,1.58254e-06,1.56113e-06,-3.14367e-06,-1.7965e-09,1.20126e-06,-8.87361e-09,4.03327e-06,1.17721e-07,0.00251323,1.24349e-05,0.0612232,1.42152e-05,4.21519e-06,8.75914e-06,8.7529e-06,7.35774e-06,-5.41208e-10,3.50536e-07,-2.63963e-09,1.44082e-05,-1.71897e-06,0.000997624,1.1456,1.1456,1
372,0.05208,-0.000122868,1.44084e-05,-1.41769e-05,3.05239e-05,-0.000160267,0.000163763,4.2237e-06,3.61526e-05,-0.160005,0,-0.01792,1,1.00016,1.58341e-06,1.5621e-06,-3.14551e-06,-1.81623e-09,1.19211e-06,-8.85933e-09,4.03271e-06,1.17639e-07,0.0025128,1.24303e-05,0.0612322,1.42237e-05,4.2237e-06,8.75702e-06,8.7508e-06,7.35283e-06,-5.47331e-10,3.48486e-07,-2.63935e-09,1.4403e-05,-1.70872e-06,0.000990008,1.14559,1.14559,1
373,0.05222,-0.000123085,1.44033e-05,-1.44434e-05,2.9746e-05,-0.000160254,0.00016363,4.23221e-06,3.61732e-05,-0.160005,0,-0.01778,1,1.00016,1.58428e-06,1.56307e-06,-3.14735e-06,-1.83597e-09,1.18297e-06,-8.84505e-09,4.03217e-06,1.17556e-07,0.00251237,1.24258e-05,0.0612412,1.42322e-05,4.23221e-06,8.7549e-06,8.74871e-06,7.34791e-06,-5.53453e-10,3.46435e-07,-2.63907e-09,1.43979e-05,-1.69846e-06,0.000982393,1.14558,1.14558,1
374,0.05236,-0.000123301,1.43981e-05,-1.47098e-05,2.89681e-05,-0.000160241,0.000163502,4.24071e-06,3.61938e-05,-0.160005,0,-0.01764,1,1.00016,1.58515e-06,1.56404e-06,-3.14919e-06,-1.85571e-09,1.17382e-06,-8.83077e-09,4.03166e-06,1.17473e-07,0.00251194,1.24212e-05,0.0612502,1.42407e-05,4.24071e-06,8.75278e-06,8.74661e-06,7.343e-06,-5.59576e-10,3.44384e-07,-2.6388e-09,1.43928e-05,-1.68821e-06,0.000974777,1.14556,1.14556,1
375,0.0525,-0.000123517,1.43929e-05,-1.49762e-05,2.81902e-05,-0.000160228,0.000163377,4.24922e-06,3.62144e-05,-0.160005,0,-0.0175,1,1.00015,1.58603e-06,1.56501e-06,-3.15103e-06,-1.87545e-09,1.16468e-06,-8.81649e-09,4.03116e-06,1.17391e-07,0.00251151,1.24166e-05,0.0612592,1.42492e-05,4.24922e-06,8.75066e-06,8.74451e-06,7.33809e-06,-5.65699e-10,3.42333e-07,-2.63852e-09,1.43877e-05,-1.67796e-06,0.000967162,1.14555,1.14555,1
376,0.05264,-0.000123733,1.43877e-05,-1.52427e-05,2.74123e-05,-0.000160215,0.000163257,4.25773e-06,3.6235e-05,-0.160005,0,-0.01736,1,1.00015,1.5869e-06,1.56598e-06,-3.15287e-06,-1.89519e-09,1.15553e-06,-8.80221e-09,4.03069e-06,1.17308e-07,0.00251107,1.24121e-05,0.0612682,1.42577e-05,4.25773e-06,8.74854e-06,8.74242e-06,7.33317e-06,-5.71821e-10,3.40282e-07,-2.63824e-09,1.43826e-05,-1.6677e-06,0.000959546,1.14554,1.14554,1
